index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27
135328,130.4375,33.5500000000008,13.681203613281241,13.454915771484366,13.154683837890616,12.702504882812491,12.772374877929678,12.679158935546866,13.517507324218741,15.138479003906241,16.755819091796866,18.143758544921866,19.738363037109366,20.866048583984366
