index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
135328,130.4375,33.5500000000008,0.06604766845703125,0.6010227203369141,0.8146438598632812,1.2905006408691406,1.6772212982177734,1.5987205505371094,1.4337158203125,1.3379554748535156,1.4155654907226562,1.2752017974853516,0.5912895202636719,0.2336578369140625,0.4937705993652344,-0.3007850646972656,-0.5252342224121094,-0.24858856201171875
