,DateTime,Date,Year,Month,Day,Hour,wind_10m[m/s],index,temperature,index,radiation,index,Uwind,index,Vwind,wind_30m[m/s],wind output[kWh],ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
0,2019-04-20 21:00:00,2019-04-20 21:00:00,2019,4,20,21,0.1405360174125265,temperature FH0,14.979055175781241,radiation FH0-1W/m2(avg),0.0,Uwind FH0m/s,0.05643272399902344,Vwind FH0m/s,0.1287078857421875,0.20380785671542806,0.0,21,135,110,11.226308550715224,-0.6923781816819645,2.3355761937386768,133.81865863245525,-0.4723453214008384,2.062746077221887,118.18664443198071,1.352691183780457,0.6389373519588607,0.874264003926434,0.0,0.0,0.0,0.0,0.0,1.4658305064366317,0.0,0.0,0.0,288.1290551757812,288.1290551757812,14.979055175781241,0.0
1,2019-04-20 22:00:00,2019-04-20 22:00:00,2019,4,20,22,0.8188669480461095,temperature FH1,14.387532958984366,radiation FH1-2W/m2(avg),0.0,Uwind FH1m/s,0.8170299530029297,Vwind FH1m/s,0.05481910705566406,1.1875355562872645,0.0,22,150,110,11.226308550715224,-0.8482531421955054,2.5834743510994933,148.0221767983,-0.6025559407388441,2.2174962040082686,127.05317357595477,1.352691183780457,0.8150721087719739,1.0185177095901425,0.0,0.0,0.0,0.0,0.0,1.4077583255678991,0.0,0.0,0.0,287.53753295898434,287.53753295898434,14.387532958984366,0.0
2,2019-04-20 23:00:00,2019-04-20 23:00:00,2019,4,20,23,0.9240319481322479,temperature FH2,13.695577392578116,radiation FH2-3W/m2(avg),0.0,Uwind FH2m/s,0.6134490966796875,Vwind FH2m/s,0.6910247802734375,1.3400477283528665,0.0,23,165,110,11.226308550715224,-0.9462402387272734,2.8122039055788295,161.1274149198736,-0.6844097579555362,2.3245901662134303,133.18920562164408,1.352691183780457,0.9257950456797702,1.1538310609204137,0.0,0.0,0.0,0.0,0.0,1.3825639212887253,0.0,0.0,0.0,286.8455773925781,286.8455773925781,13.695577392578116,0.0
3,2019-04-21 00:00:00,2019-04-21 00:00:00,2019,4,21,0,0.7866236887225878,temperature FH3,12.773488769531241,radiation FH3-4W/m2(avg),0.0,Uwind FH3m/s,0.4627676010131836,Vwind FH3m/s,0.6360998153686523,1.1407758024730017,0.0,0,-180,111,11.57903665125146,-0.9784079656751399,2.9334091407268965,168.07196334874854,-0.7079943474742636,2.357450487568768,135.07196334874857,1.3519568899142218,0.9571778360881543,1.0911583311761086,0.0,0.0,0.0,0.0,0.0,1.3819431880573116,0.0,0.0,0.0,285.9234887695312,285.9234887695312,12.773488769531241,0.0
4,2019-04-21 01:00:00,2019-04-21 01:00:00,2019,4,21,1,0.9756955913269494,temperature FH4,12.211324462890616,radiation FH4-5W/m2(avg),0.0,Uwind FH4m/s,0.8576974868774414,Vwind FH4m/s,0.4651203155517578,1.4149712716799467,0.0,1,-165,111,11.57903665125146,-0.94502786310067,2.80847612999306,160.9138291118371,-0.6801101779099652,2.3187092393717688,132.85225333399168,1.3519568899142218,0.9194796409261646,1.0166202586776325,0.0,0.0,0.0,0.0,0.0,1.389521718385128,0.0,0.0,0.0,285.3613244628906,285.3613244628906,12.211324462890616,0.0
5,2019-04-21 02:00:00,2019-04-21 02:00:00,2019,4,21,2,1.0179520085788465,temperature FH5,11.469594726562493,radiation FH5-6W/m2(avg),0.0,Uwind FH5m/s,0.6301708221435547,Vwind FH5m/s,0.7994441986083984,1.4762522869751358,0.0,2,-150,111,11.57903665125146,-0.847162354204483,2.58141805587669,147.90435976060047,-0.5983579292921084,2.2122464232591215,126.75238329565961,1.3519568899142218,0.8089541251412724,0.8726237601414677,0.0,0.0,0.0,0.0,0.0,1.415812029443187,0.0,0.0,0.0,284.61959472656247,284.61959472656247,11.469594726562491,0.0
6,2019-04-21 03:00:00,2019-04-21 03:00:00,2019,4,21,3,1.2152023617234355,temperature FH6,10.889516601562493,radiation FH6-7W/m2(avg),0.0,Uwind FH6m/s,0.7748937606811523,Vwind FH6m/s,0.9360857009887696,1.7623082920542772,0.0,3,-135,111,11.57903665125146,-0.6914808116874536,2.334333238586519,133.7474425481126,-0.46830888226202105,2.058172160505041,117.92457830826112,1.3519568899142218,0.6331334199821674,0.6689819589773831,0.0,0.0,0.0,0.0,0.0,1.4765485727015675,0.0,0.0,0.0,284.03951660156247,284.03951660156247,10.889516601562491,0.0
7,2019-04-21 04:00:00,2019-04-21 04:00:00,2019,4,21,4,1.0917840871784983,temperature FH7,10.526235351562491,radiation FH7-8W/m2(avg),0.0,Uwind FH7m/s,0.7836513519287109,Vwind FH7m/s,0.7601861953735352,1.5833248935089452,0.0,4,-120,111,11.57903665125146,-0.48859267539620366,2.081272392636932,119.24812411519096,-0.29882566445859193,1.8742581805604026,107.38708346397966,1.3519568899142218,0.40399941594798877,0.41957270740072494,0.0,0.0,0.0,0.0,0.0,1.6350425465678422,0.0,0.0,0.0,283.67623535156247,283.67623535156247,10.526235351562491,0.0
8,2019-04-21 05:00:00,2019-04-21 05:00:00,2019,4,21,5,0.8655943897662125,temperature FH8,10.170430908203116,radiation FH8-9W/m2(avg),2.0625,Uwind FH8m/s,0.8629112243652344,Vwind FH8m/s,0.06810188293457031,1.2553005315733823,0.0,5,-105,111,11.57903665125146,-0.2523244365304843,1.825877996460137,104.61510310296852,-0.10145827709086486,1.67242948006239,95.82315074083361,1.3519568899142218,0.13716721675182092,0.14139283373816652,0.0020625,0.014587019338047713,0.002059792284535375,2.707715464625275e-06,0.0020625,2.486977344435935,3.8285156250002384e-07,0.036233020029033954,0.0019352210914867138,283.3204309082031,283.36597311122273,10.215973111222752,0.31250954017901
9,2019-04-21 06:00:00,2019-04-21 06:00:00,2019,4,21,6,0.9849238392014567,temperature FH9,10.105550537109366,radiation FH9-10W/m2(avg),90.44933342933656,Uwind FH9m/s,0.9591445922851562,Vwind FH9m/s,0.22386741638183594,1.4283542425024456,0.0,6,-90,111,11.57903665125146,0.0012226148827323192,1.5695737116075725,89.92994930979773,0.11034301855707948,1.460228157365107,83.66491054318566,1.3519568899142218,0.14917900419217636,0.1466001633341663,0.09044933342933656,0.6169797589049251,0.036760016936970986,0.05368931649236557,0.09044933342933656,0.011080129026014194,0.007870862567080542,0.7704443102127189,0.03617790389813913,283.25555053710934,284.1069372088455,10.956937208845545,5.831437475203427
