index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
135328,130.4375,33.5500000000008,0.1287078857421875,-0.05481910705566406,0.6910247802734375,-0.6360998153686523,-0.4651203155517578,0.7994441986083984,0.9360857009887695,0.7601861953735352,-0.06810188293457031,0.22386741638183594,-0.02038097381591797,0.04740619659423828,0.05471992492675781,-0.8792972564697266,-1.6930065155029297,-1.7650184631347656
