,Year,Month,Day,Hour,Minute,Real_Temperature(2m)[ÅãC],Real_Mean Sea Level Pressure[hpa],Real_Radiation[W/m2],Real_Wind Speed(10m)[m/s],Time,ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Real_Tc(the PV cell temperature)[ÅãC],Real_Ppv(the output of the PV array)[Wh],Pwt[kW],Pwt from power curve[kW]
70,2019,6,19,22,0,22.9,1006.1,0.0,1.5,2019-06-19 22:00:00,22,150,170,23.43241276357058,-0.7921671280331154,2.4851480840037823,142.3884966784397,-0.44515021010034406,2.032138327700925,116.43294956403602,1.3229293276523286,0.5889022681523411,0.9290519878866782,0.0,0.0,0.0,0.0,0.0,1.7795501609547666,0.0,0.0,0.0,296.04999999999995,296.04999999999995,22.899999999999977,0.0,0.0,0.0
71,2019,6,19,23,0,22.6,1006.2,0.0,1.8,2019-06-19 23:00:00,23,165,170,23.43241276357058,-0.8838270431241466,2.6547770526713323,152.10752066624718,-0.5217185971790076,2.1196605297680176,121.4476023561716,1.3229293276523286,0.6901968329897409,1.118508232674107,0.0,0.0,0.0,0.0,0.0,1.6940685034098861,0.0,0.0,0.0,295.75,295.75,22.600000000000023,0.0,0.0,0.0
72,2019,6,20,0,0,22.3,1006.0,0.0,1.0,2019-06-20 00:00:00,0,-180,171,23.44457137142844,-0.915004940169355,2.7263164923501044,156.2064286285716,-0.5476571056166749,2.1503578391919755,123.20642862857156,1.3227700557069264,0.724424420104863,0.997149981527027,0.0,0.0,0.0,0.0,0.0,1.670762473060653,0.0,0.0,0.0,295.45,295.45,22.30000000000001,0.0,0.0,0.0
73,2019,6,20,1,0,22.1,1006.1,0.0,1.5,2019-06-20 01:00:00,1,-165,171,23.44457137142844,-0.8837443261800684,2.6546002662405206,152.0973915498865,-0.5215434572473607,2.1194552486529092,121.43584061466215,1.3227700557069264,0.6898820679966745,0.9288517424563112,0.0,0.0,0.0,0.0,0.0,1.69447878963789,0.0,0.0,0.0,295.25,295.25,22.100000000000023,0.0,0.0,0.0
74,2019,6,20,2,0,21.7,1006.4,0.0,1.8,2019-06-20 02:00:00,2,-150,171,23.44457137142844,-0.7920928433949715,2.4850263762246754,142.38152333636296,-0.4449821141209429,2.0319506153462643,116.42219443835151,1.3227700557069264,0.5886090158843457,0.7969096764393772,0.0,0.0,0.0,0.0,0.0,1.7800554634869807,0.0,0.0,0.0,294.84999999999997,294.84999999999997,21.69999999999999,0.0,0.0,0.0
75,2019,6,20,3,0,21.3,1006.1,0.0,0.9,2019-06-20 03:00:00,3,-135,171,23.44457137142844,-0.6462963889046316,2.273517265837972,130.2629439826382,-0.3231906052478847,1.8998954244543225,108.85598933744882,1.3227700557069264,0.42750685490769963,0.6103154172307002,0.0,0.0,0.0,0.0,0.0,1.999737549329218,0.0,0.0,0.0,294.45,294.45,21.30000000000001,0.0,0.0,0.0
76,2019,6,20,4,0,20.8,1006.4,0.0,0.6,2019-06-20 04:00:00,4,-120,171,23.44457137142844,-0.4562907501425325,2.0446185592749924,117.148014160576,-0.1644688206879003,1.736015801274384,99.46637858104404,1.3227700557069264,0.21755443110338635,0.3817850552337604,0.0,0.0,0.0,0.0,0.0,2.7743297984023365,0.0,0.0,0.0,293.95,293.95,20.80000000000001,0.0,0.0,0.0
77,2019,6,20,5,0,21.0,1007.0,0.0,1.1,2019-06-20 05:00:00,5,-105,171,23.44457137142844,-0.2350244973911474,1.8080400981634766,103.59306681518628,0.020366612241397797,1.5504283062825766,88.83299838760817,1.3227700557069264,0.026940344809115033,0.1268925569543696,0.0,0.0,0.0,0.0,0.0,11.539695193559458,0.0,0.0,0.0,294.15,294.15,21.0,0.0,0.0,0.0
78,2019,6,20,6,0,21.0,1007.5,19.4446,1.1,2019-06-20 06:00:00,6,-90,171,23.44457137142844,0.002423439884289531,1.5683728845384326,89.86114698681095,0.21871946424087402,1.3502943594265973,77.36616789546505,1.3227700557069264,0.2893155578980901,0.13699157507950152,0.019444600000000003,0.14194011557802402,0.01919620281057684,0.0002483971894231621,0.019444600000000003,0.011080129026013961,3.402832222440027e-05,0.11302482206144923,0.018009299707621582,294.15,294.57381885311935,21.42381885311937,3.6272225867115546,0.0,0.0
79,2019,6,20,7,0,21.5,1007.8,77.7784,1.0,2019-06-20 07:00:00,7,-75,171,23.44457137142844,0.23987137715972623,1.3285629688814766,76.12105093427914,0.41707231624035,1.1405746198072642,65.35011193469471,1.3227700557069264,0.5516907709870646,0.39188407335889275,0.07777840000000001,0.19847298037236002,0.07638907802290659,0.001389321977093419,0.07777840000000001,0.5751313808646398,0.0005444531555903993,0.1336509193141311,0.07248161104007589,294.65,296.35573391314307,23.205733913143092,14.531898411251841,0.0,0.0
