,Year,Month,Day,Hour,Minute,Real_Temperature(2m)[ÅãC],Real_Mean Sea Level Pressure[hpa],Real_Radiation[W/m2],Real_Wind Speed(10m)[m/s],Time,ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Real_Tc(the PV cell temperature)[ÅãC],Real_Ppv(the output of the PV array)[Wh],Pwt[kW],Pwt from power curve[kW]
0,2017,1,1,0,0,5.6,1028.4,0.0,1.5,2017-01-01 00:00:00,0,-180,1,-23.011636727869238,-0.9227895472902663,2.7460550255050804,157.33736327213074,-0.9837682296519485,2.9611716285163765,169.66263672786923,1.4121043163185625,1.3891833633485873,1.078655466187414,0.0,0.0,0.0,0.0,0.0,0.9380151945105443,0.0,0.0,0.0,278.75,278.75,5.600000000000023,0.0,0.0,0.0
1,2017,1,1,1,0,5.5,1028.7,0.0,1.2,2017-01-01 01:00:00,1,-165,1,-23.011636727869238,-0.8914273915088067,2.671281640487786,153.05316389073303,-0.9575697580396711,2.849244442565374,163.2496813601008,1.4121043163185625,1.3521883885039412,1.0055078233042363,0.0,0.0,0.0,0.0,0.0,0.9309268426915752,0.0,0.0,0.0,278.65,278.65,5.5,0.0,0.0,0.0
2,2017,1,1,2,0,6.1,1029.1,0.0,0.9,2017-01-01 02:00:00,2,-150,1,-23.011636727869238,-0.7994782032525218,2.49722238706469,143.0803032843916,-0.8807597257481944,2.6482604162822088,151.73414490452905,1.4121043163185625,1.2437246103685784,0.8641974285181794,0.0,0.0,0.0,0.0,0.0,0.9077143060479691,0.0,0.0,0.0,279.25,279.25,6.100000000000023,0.0,0.0,0.0
3,2017,1,1,3,0,6.2,1028.8,0.0,1.1,2017-01-01 03:00:00,3,-135,1,-23.011636727869238,-0.6532081677478588,2.282610064635032,130.78392297767138,-0.7585726095436021,2.431916007813707,139.33852337802955,1.4121043163185625,1.0711836561775558,0.664354351707439,0.0,0.0,0.0,0.0,0.0,0.8611017054001777,0.0,0.0,0.0,279.34999999999997,279.34999999999997,6.199999999999989,0.0,0.0,0.0
4,2017,1,1,4,0,5.7,1028.2,0.0,1.8,2017-01-01 04:00:00,4,-120,1,-23.011636727869238,-0.462585346191798,2.051705420589817,117.55406140390998,-0.5993352594714806,2.2134667685848655,126.82230393237326,1.4121043163185625,0.8463239068215833,0.4195975683003694,0.0,0.0,0.0,0.0,0.0,0.7718306888864264,0.0,0.0,0.0,278.84999999999997,278.84999999999997,5.699999999999989,0.0,0.0,0.0
5,2017,1,1,5,0,5.5,1028.5,0.0,1.6,2017-01-01 05:00:00,5,-105,1,-23.011636727869238,-0.2406003688542781,1.8137806693510965,103.92197731623129,-0.413899437787082,1.9975298165869249,114.45002794197222,1.4121043163185625,0.5844691826209647,0.14660684860645345,0.0,0.0,0.0,0.0,0.0,0.5813015116441101,0.0,0.0,0.0,278.65,278.65,5.5,0.0,0.0,0.0
6,2017,1,1,6,0,5.1,1028.9,0.0,1.8,2017-01-01 06:00:00,6,-90,1,-23.011636727869238,-0.002381145093330066,1.5731774741383557,90.136429693179,-0.21490228929101282,1.7873881072537126,102.40979489751426,1.4121043163185625,0.3034644502945796,0.13601394096566327,0.0,0.0,0.0,0.0,0.0,0.011080129026013337,0.0,0.0,0.0,278.25,278.25,5.100000000000023,0.0,0.0,0.0
7,2017,1,1,7,0,5.4,1029.5,11.112,2.5,2017-01-01 07:00:00,7,-75,1,-23.011636727869238,0.23583807866761775,1.332715443746575,76.35897021858342,-0.015905140794943845,1.5867021382627238,90.91133586683728,1.4121043163185625,0.022459717968194775,0.4090046606595796,0.011112,0.0271683945656763,0.01108482943196276,2.717056803724048e-05,0.011112,14.82778943664487,1.1112888959999562e-05,0.049448513738137474,0.010786081389667255,278.54999999999995,278.8038324487035,5.653832448703497,2.2599861012728595,0.0,0.0
8,2017,1,1,8,0,6.3,1029.8,147.234,2.4,2017-01-01 08:00:00,8,-60,1,-23.011636727869238,0.45782305600513806,1.0952513130302524,62.75327774279525,0.16953068088945508,1.400442889517496,80.23946701845836,1.4121043163185625,0.23939500623242435,0.6537614440666487,0.147234,0.22521058917783168,0.144764773935571,0.0024692260644290087,0.147234,2.7005321609229433,0.0016142847976081164,0.1295019687453197,0.14294137588642344,279.45,282.8138870458605,9.66388704586052,29.65508888734027,0.0,0.0
9,2017,1,1,9,0,9.1,1030.5,336.13800000000003,1.5,2017-01-01 09:00:00,9,-45,1,-23.011636727869238,0.6484458775611988,0.86525518094504,49.57547006997916,0.3287680309615765,1.2357975327453992,70.80598295899152,1.4121043163185625,0.464254755588397,0.8536045208773888,0.33613800000000005,0.39378657420241414,0.28673899567690647,0.049399004323093576,0.33613800000000005,1.972350765567542,0.042167213417034353,0.38335425839301823,0.38141389270696524,282.25,291.22594027503726,18.075940275037283,77.47739488169843,0.0,0.0
10,2017,1,1,10,0,9.8,1030.2,327.80400000000003,1.6,2017-01-01 10:00:00,10,-30,1,-23.011636727869238,0.7947159130658616,0.6522569230306718,37.37156884784688,0.4509551471661687,1.102961139675633,63.19501827035306,1.4121043163185625,0.6367957097794193,0.9949149156634473,0.32780400000000004,0.3294794306922294,0.30449317543934146,0.023310824560658583,0.32780400000000004,1.7622948048379263,0.02319228705181305,0.2666684849763966,0.33392374137315645,282.95,290.80833871364825,17.658338713648277,67.90242087813706,0.0,0.0
11,2017,1,1,11,0,11.5,1029.0,522.264,1.3,2017-01-01 11:00:00,11,-15,1,-23.011636727869238,0.8866651013221466,0.4807137514352094,27.54286911113842,0.5277651794576455,1.0148290065344971,58.14541900188093,1.4121043163185625,0.7452594879147819,1.068062558546623,0.5222640000000001,0.48898259359515056,0.3581931647377065,0.16407083526229355,0.5222640000000001,1.6800371374127456,0.17523791609312675,0.5604935886681311,0.6646063934891968,284.65,300.29040379344576,27.140403793445785,131.9010658320941,0.0,0.0
12,2017,1,1,12,0,12.5,1028.0,586.158,0.7,2017-01-01 12:00:00,12,0,1,-23.011636727869238,0.9180272571036061,0.40772002626363285,23.36063672786924,0.5539636510699228,0.9836786794217616,56.36063672786924,1.4121043163185625,0.7822544627594281,1.068062558546623,0.5861580000000001,0.5488049321732806,0.32683553240602986,0.2593224675939702,0.5861580000000001,1.6571976434383962,0.2769726182270396,0.6651394766755299,0.8097816079466269,285.65,304.7068605070106,31.55686050701064,158.87184638448778,0.0,0.0
13,2017,1,1,13,0,12.9,1027.5,538.932,3.0,2017-01-01 13:00:00,13,15,1,-23.011636727869238,0.8866651013221466,0.4807137514352094,27.54286911113842,0.5277651794576455,1.0148290065344971,58.14541900188093,1.4121043163185625,0.7452594879147819,0.9949149156634473,0.538932,0.5416865216465465,0.3090030777138294,0.22992892228617057,0.538932,1.6800371374127456,0.2287597143249327,0.6531753944195393,0.7361117475189735,286.04999999999995,303.3731631249465,30.223163124946495,144.92397074168792,0.0,0.0012675800000000008
14,2017,1,1,14,0,12.3,1027.1,436.14599999999996,2.9,2017-01-01 14:00:00,14,30,1,-23.011636727869238,0.7947159130658616,0.6522569230306718,37.37156884784688,0.4509551471661687,1.102961139675633,63.19501827035306,1.4121043163185625,0.6367957097794193,0.8536045208773888,0.436146,0.5109462161138761,0.2791872661548691,0.15695873384513087,0.436146,1.7622948048379263,0.13398068480139452,0.5998971468866805,0.5748969927250781,285.45,298.97924256213014,25.829242562130162,114.4850050398794,0.0,0.0
15,2017,1,1,15,0,12.3,1026.8,280.578,2.6,2017-01-01 15:00:00,15,45,1,-23.011636727869238,0.6484458775611988,0.86525518094504,49.57547006997916,0.3287680309615765,1.2357975327453992,70.80598295899152,1.4121043163185625,0.464254755588397,0.6537614440666487,0.280578,0.4291748963577547,0.22383932225128905,0.05673867774871094,0.280578,1.972350765567542,0.037093559899429494,0.4496895523892477,0.33300311619653167,285.45,293.2866733344917,20.136673334491718,67.29028514272477,0.0,0.0
16,2017,1,1,16,0,10.8,1026.7,80.562,1.6,2017-01-01 16:00:00,16,60,1,-23.011636727869238,0.45782305600513806,1.0952513130302524,62.75327774279525,0.16953068088945508,1.400442889517496,80.23946701845836,1.4121043163185625,0.23939500623242435,0.4090046606595796,0.080562,0.19697086060115315,0.07913384701754249,0.0014281529824575062,0.080562,2.7005321609229433,0.0005841212259599988,0.13314419797386498,0.07821113051589454,283.95,285.7905686048074,12.640568604807413,16.10606918767653,0.0,0.0
17,2017,1,1,17,0,9.3,1026.2,5.556,1.0,2017-01-01 17:00:00,17,75,1,-23.011636727869238,0.23583807866761775,1.332715443746575,76.35897021858342,-0.015905140794943845,1.5867021382627238,90.91133586683728,1.4121043163185625,0.022459717968194775,0.13601394096566327,0.005556,0.040848753889151795,0.005535573989105268,2.042601089473177e-05,0.005556,14.82778943664487,2.7782222400000416e-06,0.06063322397847336,0.005488838824471857,282.45,282.57917067366924,9.429170673669262,1.1393959243658185,0.0,0.0
18,2017,1,1,18,0,8.6,1026.1,0.0,1.5,2017-01-01 18:00:00,18,90,1,-23.011636727869238,-0.002381145093330066,1.5731774741383557,90.136429693179,-0.21490228929101282,1.7873881072537126,102.40979489751426,1.4121043163185625,0.3034644502945796,0.14660684860645345,0.0,0.0,0.0,0.0,0.0,0.011080129026013337,0.0,0.0,0.0,281.75,281.75,8.600000000000023,0.0,0.0,0.0
19,2017,1,1,19,0,7.7,1025.8,0.0,1.0,2017-01-01 19:00:00,19,105,1,-23.011636727869238,-0.2406003688542781,1.8137806693510965,103.92197731623129,-0.413899437787082,1.9975298165869249,114.45002794197222,1.4121043163185625,0.5844691826209647,0.4195975683003694,0.0,0.0,0.0,0.0,0.0,0.5813015116441101,0.0,0.0,0.0,280.84999999999997,280.84999999999997,7.699999999999989,0.0,0.0,0.0
