index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
134846,130.375,33.6000000000008,0.1144251823425293,-1.1156678199768066,-1.3524932861328125,-0.18161773681640625,-0.5659246444702148,-1.1950340270996094,-1.1959028244018555,-0.9832973480224609,-1.3690996170043945,-0.22125625610351562,0.4082984924316406,0.32717132568359375,0.3185577392578125,-0.29343605041503906,-0.7731781005859375,-0.6651973724365234
