index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15,temperature FH16,temperature FH17
134846,130.375,33.6000000000008,20.65935302734374,20.374410400390616,20.07732177734374,19.833822021484366,19.569844970703116,19.396993408203116,19.79289794921874,20.362081298828116,21.035909423828116,21.717855224609366,22.16423583984374,22.753927001953116,23.022786865234366,22.944112548828116,22.769552001953116,22.850667724609366,22.80748535156249,22.61394287109374
