,DateTime,Date,Year,Month,Day,Hour,wind 10m[m/s],index,temperature,index,radiation,index,Uwind,index,Vwind,index,MSL,wind output STC[kW],rho,wind output[kW],wind output from power curve[kW],ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
0,2019-06-18 10:00:00,2019-06-18 10:00:00,2019,6,18,10,0.4067839876106777,temperature FH0,21.957113037109366,radiation FH0-1W/m2(avg),256.54876136779785,Uwind FH0m/s,0.39035892486572266,Vwind FH0m/s,0.1144251823425293,Pressure reduced to MSL0 hPa,1012.9407958984376,0.0,1.1959760652149023,0.0,0.0,10,-30,169,23.41331062609798,0.797124544096083,0.6482783388814503,37.14361276765884,0.8823027710240283,0.49006392717434855,28.078594718696706,1.3231016586890703,1.1673762598078548,0.9394006737217505,0.25654876136779786,0.27309833657175697,0.2484172600110268,0.00813150135677107,0.25654876136779786,0.9034591868853763,0.007638737852920071,0.17803295826263654,0.24075837374579473,295.10711303710934,300.7729600992604,27.62296009926041,47.722276595218645
1,2019-06-18 11:00:00,2019-06-18 11:00:00,2019,6,18,11,1.3145292619785582,temperature FH1,21.74864746093749,radiation FH1-2W/m2(avg),230.6861343383789,Uwind FH1m/s,0.6951780319213867,Vwind FH1m/s,1.1156678199768066,Pressure reduced to MSL1 hPa,1012.920166015625,0.0,1.196797132822805,0.0,0.0,11,-15,169,23.41331062609798,0.8887976986719828,0.4760812631242092,27.277447082274417,0.9588822177463882,0.28775924657218277,16.487390344450475,1.3231016586890703,1.2686986527877004,1.0077321881238122,0.2306861343383789,0.2289161118966226,0.22667759004914703,0.0040085442892318635,0.2306861343383789,0.9269101900344743,0.004039539107778837,0.13182039158343548,0.21646365485563063,294.89864746093747,299.9927588052066,26.842758805206643,42.993619117156115
2,2019-06-18 12:00:00,2019-06-18 12:00:00,2019,6,18,12,1.552036989119661,temperature FH2,21.71019531249999,radiation FH2-3W/m2(avg),215.0932388305664,Uwind FH2m/s,0.7613019943237305,Vwind FH2m/s,1.3524932861328125,Pressure reduced to MSL2 hPa,1013.3807373046876,0.0,1.1974974552988489,0.0,0.0,12,0,169,23.41331062609798,0.9200657045055272,0.40254816012812467,23.06431062609799,0.9850020409151421,0.1734104930300044,9.935689373902031,1.3231016586890703,1.3032578341469438,1.0077321881238122,0.2150932388305664,0.21344285849499886,0.21096132841406148,0.00413191041650493,0.2150932388305664,0.9340749219673858,0.004163859125156086,0.13859962938099774,0.20190001176587705,294.86019531249997,299.61157558939027,26.461575589390293,40.14064054597187
3,2019-06-18 13:00:00,2019-06-18 13:00:00,2019,6,18,13,0.7086248457989538,temperature FH3,21.84721923828124,radiation FH3-4W/m2(avg),251.24590301513672,Uwind FH3m/s,0.6849555969238281,Vwind FH3m/s,0.18161773681640625,Pressure reduced to MSL3 hPa,1013.3480834960938,0.0,1.1969026583833133,0.0,0.0,13,15,169,23.41331062609798,0.8887976986719828,0.4760812631242092,27.277447082274417,0.9588822177463882,0.28775924657218277,16.487390344450475,1.3231016586890703,1.2686986527877004,0.9394006737217505,0.2512459030151367,0.26745339879280894,0.24393550285979815,0.00731040015533857,0.2512459030151367,0.9269101900344743,0.006867394831100641,0.17057723905073643,0.23597099208832603,294.9972192382812,300.55040325209313,27.400403252093156,46.80037875190353
4,2019-06-18 14:00:00,2019-06-18 14:00:00,2019,6,18,14,0.5664190410292005,temperature FH4,22.03566528320312,radiation FH4-5W/m2(avg),262.0803565979004,Uwind FH4m/s,0.023660659790039062,Vwind FH4m/s,0.5659246444702148,Pressure reduced to MSL4 hPa,1012.3930053710938,0.0,1.1950111999817412,0.0,0.0,14,30,169,23.41331062609798,0.797124544096083,0.6482783388814503,37.14361276765884,0.8823027710240283,0.49006392717434855,28.078594718696706,1.3231016586890703,1.1673762598078548,0.8073943247009613,0.2620803565979004,0.3246001966820468,0.24459782788529472,0.017482528712605694,0.2620803565979004,0.9034591868853763,0.01411529446397944,0.2582764982758908,0.2461472647959645,295.1856652832031,300.9783309147348,27.828330914734806,48.76441551102112
5,2019-06-18 15:00:00,2019-06-18 15:00:00,2019,6,18,15,1.6653882171862118,temperature FH5,22.12529541015624,radiation FH5-6W/m2(avg),231.59491157531738,Uwind FH5m/s,1.1599187850952148,Vwind FH5m/s,1.1950340270996094,Pressure reduced to MSL5 hPa,1012.0206909179688,0.0,1.1942091169780709,0.0,0.0,15,45,169,23.41331062609798,0.6512936147651243,0.8615083761141545,49.360793966510194,0.760482463488672,0.7067405498531693,40.49325071734175,1.3231016586890703,1.0061956088458122,0.6207091555964045,0.2315949115753174,0.37311341308118917,0.20403284351711148,0.027562068058205907,0.2315949115753174,0.8564216086947622,0.01710802799089962,0.3449779950348646,0.21615316822386793,295.2752954101562,300.3620999690246,27.21209996902462,42.89084553237869
6,2019-06-18 16:00:00,2019-06-18 16:00:00,2019,6,18,16,2.0499389390629688,temperature FH6,22.193929443359366,radiation FH6-7W/m2(avg),275.2647724151612,Uwind FH6m/s,1.6649522781372068,Vwind FH6m/s,1.1959028244018557,Pressure reduced to MSL6 hPa,1011.5037231445312,0.0,1.1933217057056096,0.0,0.0,16,60,169,23.41331062609798,0.461243047516006,1.0914006636610314,62.53265178555417,0.6017231477812769,0.9251395389991496,53.0065910453299,1.3231016586890703,0.796140894901016,0.3920674521707274,0.2752647724151612,0.7020852429629787,0.06737995755425268,0.20788481486090848,0.2752647724151612,0.7665369850183416,0.08150486970749976,0.8690325949728609,0.2260306389727208,295.34392944335934,300.6631838138507,27.51318381385073,44.815772584857136
7,2019-06-18 17:00:00,2019-06-18 17:00:00,2019,6,18,17,2.3740348580709387,temperature FH7,22.308919677734366,radiation FH7-8W/m2(avg),210.37524318695068,Uwind FH7m/s,2.1608257293701167,Vwind FH7m/s,0.9832973480224608,Pressure reduced to MSL7 hPa,1011.1486206054688,0.0,1.1924385052573179,0.0,0.0,17,75,169,23.41331062609798,0.2399244744333433,1.3285082744268208,76.1179171728646,0.4168440089051276,1.140825803530397,65.36450370191261,1.3231016586890703,0.5515269995969758,0.1370507686641087,0.2103752431869507,1.5350168790555967,0.034711915125846864,0.17566332806110382,0.2103752431869507,0.575573762145516,0.024074794136869773,0.9137833441248533,0.13677777254367418,295.45891967773434,298.6777565915955,25.527756591595505,27.259161892453772
8,2019-06-18 18:00:00,2019-06-18 18:00:00,2019,6,18,18,3.3460993792699814,temperature FH8,22.02785278320312,radiation FH8-9W/m2(avg),117.37548184394836,Uwind FH8m/s,3.053186416625977,Vwind FH8m/s,1.3690996170043943,Pressure reduced to MSL8 hPa,1011.0082397460938,0.0061076361047643765,1.1934082317915864,0.005950125064663924,0.003392225928643855,18,90,169,23.41331062609798,0.002420390526484768,1.5683759339051806,89.8613217026558,0.21844425464741143,1.3505763888838014,77.38232699306121,1.3231016586890703,0.28902395565508776,0.12696192937746995,0.11737548184394836,0.9244935266774329,0.01936695450425148,0.09800852733969688,0.11737548184394836,0.011080129026013958,0.012443351726492429,0.9137833441248533,0.020933503572329003,295.1778527832031,295.6704879006052,22.520487900605247,4.204361310017989
9,2019-06-18 19:00:00,2019-06-18 19:00:00,2019,6,18,19,2.6893490220083103,temperature FH9,21.78648925781249,radiation FH9-10W/m2(avg),50.0,Uwind FH9m/s,2.680232048034668,Vwind FH9m/s,0.2212562561035156,Pressure reduced to MSL9 hPa,1010.9465942382812,0.0,1.19431203975279,0.0,0.0,19,105,169,23.41331062609798,-0.235083693380374,1.808101000496617,103.59655626183772,0.020044500389695047,1.5507504839092328,88.85145780586912,1.3231016586890703,0.026520911713199258,0.38197861288408824,0.05,0.13089738093575556,0.049410961785789104,0.0005890382142108991,0.05,11.728089441492461,0.00022499999999999964,0.10853922924094303,0.05337327717220574,294.93648925781247,296.19254038059836,23.042540380598382,10.705337398886643
10,2019-06-18 20:00:00,2019-06-18 20:00:00,2019,6,18,20,1.5970454903693823,temperature FH10,21.50108886718749,radiation FH10-11W/m2(avg),4.0,Uwind FH10m/s,1.5439710617065432,Vwind FH10m/s,0.4082984924316406,Pressure reduced to MSL10 hPa,1011.0056762695312,0.0,1.1955387217843054,0.0,0.0,20,120,169,23.41331062609798,-0.45640226646303633,2.0447438863724376,117.15519487431824,-0.16483463848645383,1.736386680927186,99.48762841985688,1.3231016586890703,0.21809298359084017,0.6106203163097659,0.004,0.006550715548040841,0.003997641742402705,2.3582575972951048e-06,0.004,2.7688492579825303,1.4400000000002454e-06,0.024280947249310028,0.003748289597035425,294.65108886718747,294.73929861570434,21.589298615704365,0.7546173021753695
11,2019-06-18 21:00:00,2019-06-18 21:00:00,2019,6,18,21,0.439818004699947,temperature FH11,21.198049316406237,radiation FH11-12W/m2(avg),0.0,Uwind FH11m/s,0.29393672943115234,Vwind FH11m/s,0.3271713256835937,Pressure reduced to MSL11 hPa,1011.3920288085938,0.0,1.1972269039474779,0.0,0.0,21,135,169,23.41331062609798,-0.6464528337121547,2.2737222994707866,130.27469154445672,-0.3235939541938492,1.9003216781505636,108.88041187524529,1.3231016586890703,0.4281476975356367,0.7973054854143229,0.0,0.0,0.0,0.0,0.0,1.9977284041743768,0.0,0.0,0.0,294.3480493164062,294.3480493164062,21.19804931640624,0.0
12,2019-06-18 22:00:00,2019-06-18 22:00:00,2019,6,18,22,0.34427015283523926,temperature FH12,21.232320556640612,radiation FH12-13W/m2(avg),0.0,Uwind FH12m/s,0.13054847717285156,Vwind FH12m/s,0.3185577392578125,Pressure reduced to MSL12 hPa,1011.9613037109376,0.0,1.1977613218207128,0.0,0.0,22,150,169,23.41331062609798,-0.7922837630431137,2.485339217337851,142.3994478118061,-0.4454142617292056,2.032433228863286,116.44984615601281,1.3231016586890703,0.5893283484976796,0.9293118344351107,0.0,0.0,0.0,0.0,0.0,1.778757060825302,0.0,0.0,0.0,294.3823205566406,294.3823205566406,21.232320556640616,0.0
13,2019-06-18 23:00:00,2019-06-18 23:00:00,2019,6,18,23,0.3028205032801888,temperature FH13,21.101949462890612,radiation FH13-14W/m2(avg),0.0,Uwind FH13m/s,0.07480335235595703,Vwind FH13m/s,0.29343605041503906,Pressure reduced to MSL13 hPa,1012.1375732421876,0.0,1.1985007269771228,0.0,0.0,23,165,169,23.41331062609798,-0.8839569176190133,2.6550547455740987,152.12343129757645,-0.5219937084515655,2.119983039111905,121.4660807804299,1.3231016586890703,0.690650741477525,1.1187094202768397,0.0,0.0,0.0,0.0,0.0,1.6934244672051129,0.0,0.0,0.0,294.2519494628906,294.2519494628906,21.101949462890616,0.0
14,2019-06-19 00:00:00,2019-06-19 00:00:00,2019,6,19,0,0.8323000450948692,temperature FH14,21.016500244140612,radiation FH14-15W/m2(avg),0.0,Uwind FH14m/s,0.3080892562866211,Vwind FH14m/s,0.7731781005859375,Pressure reduced to MSL14 hPa,1011.9288330078124,0.0,1.1986016193689688,0.0,0.0,0,-180,170,23.43241276357058,-0.915090533215956,2.7265287000896827,156.2185872364294,-0.5478346481092561,2.150570046931554,123.21858723642941,1.3229293276523286,0.7247465226878279,0.9973647350739097,0.0,0.0,0.0,0.0,0.0,1.670377250460904,0.0,0.0,0.0,294.1665002441406,294.1665002441406,21.016500244140616,0.0
15,2019-06-19 01:00:00,2019-06-19 01:00:00,2019,6,19,1,0.6685351382961401,temperature FH15,20.91878295898437,radiation FH0-1W/m2(avg),0.0,Uwind FH15m/s,0.06672096252441406,Vwind FH15m/s,0.6651973724365234,Pressure reduced to MSL15 hPa,1011.4794921875,0.0,1.1984674988780823,0.0,0.0,1,-165,170,23.43241276357058,-0.8838270431241466,2.6547770526713323,152.10752066624718,-0.5217185971790076,2.1196605297680176,121.4476023561716,1.3229293276523286,0.6901968329897409,0.9290519878866782,0.0,0.0,0.0,0.0,0.0,1.6940685034098861,0.0,0.0,0.0,294.06878295898434,294.06878295898434,20.918782958984366,0.0
16,2019-06-19 02:00:00,2019-06-19 02:00:00,2019,6,19,2,0.4890668571135237,temperature FH0,20.659353027343737,radiation FH1-2W/m2(avg),0.0,Uwind FH0m/s,0.2291135787963867,Vwind FH0m/s,0.4320802688598633,Pressure reduced to MSL0 hPa,1010.802978515625,0.0,1.1987234447528439,0.0,0.0,2,-150,170,23.43241276357058,-0.7921671280331154,2.4851480840037823,142.3884966784397,-0.44515021010034406,2.032138327700925,116.43294956403602,1.3229293276523286,0.5889022681523411,0.7970818943408774,0.0,0.0,0.0,0.0,0.0,1.7795501609547666,0.0,0.0,0.0,293.8093530273437,293.8093530273437,20.65935302734374,0.0
17,2019-06-19 03:00:00,2019-06-19 03:00:00,2019,6,19,3,0.5264039637471829,temperature FH1,20.374410400390612,radiation FH2-3W/m2(avg),0.0,Uwind FH1m/s,0.2709569931030273,Vwind FH1m/s,0.4513130187988281,Pressure reduced to MSL1 hPa,1010.2435302734376,0.0,1.1992230206008203,0.0,0.0,3,-135,170,23.43241276357058,-0.6463572596811441,2.2735970377045325,130.267514573916,-0.3233474959174336,1.900061217007678,108.86548855103078,1.3229293276523286,0.42776588537211446,0.6104479982207575,0.0,0.0,0.0,0.0,0.0,1.9989555133162085,0.0,0.0,0.0,293.5244104003906,293.5244104003906,20.374410400390616,0.0
18,2019-06-19 04:00:00,2019-06-19 04:00:00,2019,6,19,4,0.6884180857285962,temperature FH2,20.077321777343737,radiation FH3-4W/m2(avg),0.0,Uwind FH2m/s,0.6469125747680664,Vwind FH2m/s,0.2354221343994141,Pressure reduced to MSL2 hPa,1009.9221801757812,0.0,1.2000561859392136,0.0,0.0,4,-120,170,23.43241276357058,-0.4563341396342191,2.0446673213957807,117.15080802429728,-0.16461110831333936,1.7361600550182923,99.47464371174895,1.3229293276523286,0.2177688628450707,0.3818690911198101,0.0,0.0,0.0,0.0,0.0,2.772195292954235,0.0,0.0,0.0,293.2273217773437,293.2273217773437,20.07732177734374,0.0
19,2019-06-19 05:00:00,2019-06-19 05:00:00,2019,6,19,5,0.9006216280904716,temperature FH3,19.83382202148437,radiation FH4-5W/m2(avg),0.0,Uwind FH3m/s,0.7679967880249023,Vwind FH3m/s,0.4704256057739258,Pressure reduced to MSL3 hPa,1009.7156982421876,0.0,1.2008079969510874,0.0,0.0,5,-105,170,23.43241276357058,-0.23504752949548519,1.8080637940692161,103.59442449057688,0.020241330221002996,1.5505536141348752,88.84017799868474,1.3229293276523286,0.026777849380060125,0.12692244781246068,0.0,0.0,0.0,0.0,0.0,11.612257046801846,0.0,0.0,0.0,292.98382202148434,292.98382202148434,19.833822021484366,0.0
20,2019-06-19 06:00:00,2019-06-19 06:00:00,2019,6,19,6,1.6384873262578175,temperature FH4,19.56984497070312,radiation FH5-6W/m2(avg),19.5,Uwind FH4m/s,1.5965347290039062,Vwind FH4m/s,0.368398666381836,Pressure reduced to MSL4 hPa,1009.5408325195312,0.0,1.2016827477914007,0.0,0.0,6,-90,170,23.43241276357058,0.0024222539475175506,1.5683740704786853,89.8612149361822,0.21861243148257709,1.3504040466400693,77.37245250986355,1.3229293276523286,0.28920879699768637,0.1370177392791437,0.0195,0.14231733863505813,0.019250233070695472,0.00024976692930452765,0.0195,0.011080129026013777,3.422250000000009e-05,0.11317491098805983,0.018060064967623333,292.7198449707031,293.14485849960784,19.994858499607858,3.650734773558017
21,2019-06-19 07:00:00,2019-06-19 07:00:00,2019,6,19,7,1.7046494983423712,temperature FH5,19.39699340820312,radiation FH6-7W/m2(avg),102.12927794456482,Uwind FH5m/s,1.5549478530883791,Vwind FH5m/s,0.6985464096069336,Pressure reduced to MSL5 hPa,1009.7683715820312,0.0,1.2026637684491475,0.0,0.0,7,-75,170,23.43241276357058,0.23989203739052006,1.3285416872729434,76.11983158792893,0.416983532744151,1.1406723028463481,65.35570876056423,1.3229293276523286,0.5516397446153124,0.3919643825864935,0.10212927794456482,0.2605575467613522,0.09944958853046748,0.0026796894140973387,0.10212927794456482,0.5753033838334112,0.001050342806720226,0.16198212780483698,0.09491979204905694,292.5469934082031,294.78077251442426,21.63077251442428,19.10752037733961
22,2019-06-19 08:00:00,2019-06-19 08:00:00,2019,6,19,8,1.4236286408539767,temperature FH6,19.792897949218737,radiation FH7-8W/m2(avg),207.61036205291748,Uwind FH6m/s,1.207265853881836,Vwind FH6m/s,0.7544717788696289,Pressure reduced to MSL6 hPa,1009.9995727539062,0.0,1.2013133955593958,0.0,0.0,8,-60,170,23.43241276357058,0.46117864752925436,1.091473244153843,62.53681034146726,0.6018359712784938,0.9249982734016672,52.99849712280376,1.3229293276523286,0.7961864568404439,0.6205432896874404,0.20761036205291747,0.33456225456484767,0.1918517166906883,0.01575864536222918,0.20761036205291747,0.7662862798804833,0.009778921634095421,0.27550845298551246,0.19261629870866978,292.9428979492187,297.4758015121628,24.325801512162798,38.50671923218002
23,2019-06-19 09:00:00,2019-06-19 09:00:00,2019,6,19,9,0.9772154583912777,temperature FH7,20.36208129882812,radiation FH8-9W/m2(avg),351.58613014221186,Uwind FH7m/s,0.9623289108276368,Vwind FH7m/s,0.1699209213256836,Pressure reduced to MSL7 hPa,1010.0314331054688,0.0,1.1990216111406873,0.0,0.0,9,-45,170,23.43241276357058,0.6512017675761792,0.8616294083935376,49.3677286053037,0.7605723588825878,0.7066021013893483,40.48531820468474,1.3229293276523286,1.0061834793674875,0.8071771858075599,0.35158613014221185,0.43557491009914884,0.27664352641380513,0.07494260372840672,0.35158613014221185,0.8561996238371155,0.060491959974586486,0.4616879310135667,0.3256369164958643,293.5120812988281,301.1754034003641,28.025403400364098,64.47912669151025
24,2019-06-19 10:00:00,2019-06-19 10:00:00,2019,6,19,10,0.7016829118530874,temperature FH8,21.03590942382812,radiation FH9-10W/m2(avg),475.6099796295166,Uwind FH8m/s,0.5083703994750977,Vwind FH8m/s,0.4836511611938477,Pressure reduced to MSL8 hPa,1009.6953125,0.0,1.1958771720360943,0.0,0.0,10,-30,170,23.43241276357058,0.7970116359281504,0.648465307158815,37.15432526085467,0.8823750730654981,0.4899102939157392,28.069792181385548,1.3229293276523286,1.1673198621477137,0.9391472793533622,0.4756099796295166,0.5064274689237154,0.3089986050225807,0.16661137460693592,0.4756099796295166,0.9032571978254295,0.1564726191714277,0.5918707043642862,0.444711100590579,294.1859094238281,304.6514439910597,31.501443991059716,87.26099511473524
25,2019-06-19 11:00:00,2019-06-19 11:00:00,2019,6,19,11,1.6265392741962386,temperature FH9,21.717855224609366,radiation FH10-11W/m2(avg),594.1695518493652,Uwind FH9m/s,0.2330341339111328,Vwind FH9m/s,1.6097593307495115,Pressure reduced to MSL9 hPa,1009.1971435546876,0.0,1.192522783187258,0.0,0.0,11,-15,170,23.43241276357058,0.8886715510191818,0.47635644111899733,27.293213619990652,0.9589434601441618,0.28754337691982,16.475021924445134,1.3229293276523286,1.2686144269851136,1.007460026540592,0.5941695518493653,0.5897698530924546,0.2769723725879268,0.3171971792614385,0.5941695518493653,0.926719444841497,0.3195634786373297,0.7306501233957181,0.5617227791478212,294.86785522460934,308.0870646272214,34.937064627221446,109.22731448650947
