index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s
134846,130.375,33.6000000000008,0.3902721405029297,0.3429088592529297,0.5233888626098633,0.39135074615478516,-0.6950569152832031,-0.8010272979736328,-1.1187076568603516,-0.2537841796875,-0.7983684539794922,-1.5610198974609375,-2.229124069213867,-2.393068313598633
