index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s
134846,130.375,33.6000000000008,-0.3092193603515625,-0.1698598861694336,-0.0745096206665039,0.02630138397216797,-0.34134960174560547,-0.10819721221923828
