index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11
134846,130.375,33.6000000000008,21.594930419921866,21.476827392578116,21.31279541015624,21.004964599609366,21.155355224609366,21.297322998046866,21.62138916015624,21.83769775390624,22.162801513671866,22.39427734374999,22.49901367187499,22.79955078124999
