,DateTime,Date,Year,Month,Day,Hour,wind_10m[m/s],index,temperature,index,radiation,index,Uwind,index,Vwind,wind_30m[m/s],wind output[kWh],ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
6,2019-06-20 16:00:00,2019-06-20 16:00:00,2019,6,20,16,2.2291748758863656,temperature FH6,23.26442504882812,radiation FH6-7W/m2(avg),586.1051006317139,Uwind FH6m/s,1.0873517990112305,Vwind FH6m/s,1.9459924697875977,3.232789444749023,0.09630946988130014,16,60,171,23.44457137142844,0.46113762991111185,1.0915194706698892,62.5394589257383,0.6019077491696485,0.9249083929240708,52.99334735077687,1.3227700557069264,0.7961855468995667,0.39188407335889275,0.5861051006317138,1.4956083711392651,0.09670734160423279,0.48939775902748106,0.5861051006317138,0.7661267537214238,0.1917871873004031,0.9137833441248533,0.471965471154058,296.4144250488281,307.5213458033203,34.37134580332031,71.64013561835118
7,2019-06-20 17:00:00,2019-06-20 17:00:00,2019,6,20,17,2.0941168412943085,temperature FH7,23.10783935546874,radiation FH7-8W/m2(avg),430.187292098999,Uwind FH7m/s,0.7374000549316406,Vwind FH7m/s,1.959991455078125,3.0369258571136455,0.07056739836350769,17,75,171,23.44457137142844,0.23987137715972623,1.3285629688814766,76.12105093427914,0.41707231624035,1.1405746198072642,65.35011193469471,1.3227700557069264,0.5516907709870646,0.13699157507950152,0.43018729209899903,3.1402463388667856,0.07098090319633485,0.3592063889026642,0.4301872920989991,0.5751313808646398,0.049208248994395944,0.9137833441248533,0.27888293262750014,296.2578393554687,302.82088436996924,29.670884369969258,42.858021073199005
8,2019-06-20 18:00:00,2019-06-20 18:00:00,2019,6,20,18,1.8476395739314884,temperature FH8,22.782918701171866,radiation FH8-9W/m2(avg),246.2328908443451,Uwind FH8m/s,0.9083614349365234,Vwind FH8m/s,1.608928680419922,2.6794800968368615,0.023588812727130367,18,90,171,23.44457137142844,0.002423439884289531,1.5683728845384326,89.86114698681095,0.21871946424087402,1.3502943594265973,77.36616789546505,1.3227700557069264,0.2893155578980901,0.1268925569543696,0.2462328908443451,1.9404833250612967,0.04062842698931694,0.20560446385502817,0.24623289084434513,0.011080129026013961,0.026089676139796788,0.9137833441248533,0.04340053508572309,295.93291870117184,296.9542779601892,23.80427796018921,6.771866741442904
9,2019-06-20 19:00:00,2019-06-20 19:00:00,2019,6,20,19,1.8432372247860287,temperature FH9,22.39504028320312,radiation FH9-10W/m2(avg),81.0,Uwind FH9m/s,1.1621618270874023,Vwind FH9m/s,1.4307003021240234,2.673095731032504,0.02274972464998622,19,105,171,23.44457137142844,-0.2350244973911474,1.8080400981634766,103.59306681518628,0.020366612241397797,1.5504283062825766,88.83299838760817,1.3227700557069264,0.026940344809115033,0.3817850552337604,0.081,0.21216126427579807,0.07945334438342944,0.0015466556165705664,0.081,11.539695193559458,0.0005904899999999994,0.13818289975543938,0.09292833979615843,295.5450402832031,297.73195387973936,24.581953879739388,14.470779886144843
10,2019-06-20 20:00:00,2019-06-20 20:00:00,2019,6,20,20,1.201799663163729,temperature FH10,22.036519775390616,radiation FH10-11W/m2(avg),5.875,Uwind FH10m/s,0.4712200164794922,Vwind FH10m/s,1.105565071105957,1.7428714578679312,0.0,20,120,171,23.44457137142844,-0.4562907501425325,2.0446185592749924,117.148014160576,-0.1644688206879003,1.736015801274384,99.46637858104404,1.3227700557069264,0.21755443110338635,0.6103154172307002,0.005875,0.009626170065730522,0.005869910162577745,5.089837422254592e-06,0.005875,2.7743297984023365,3.106406249999743e-06,0.02943391421329612,0.005508990241301069,295.1865197753906,295.31616467906923,22.166164679069254,0.863199750684274
11,2019-06-20 21:00:00,2019-06-20 21:00:00,2019,6,20,21,0.8185053145117439,temperature FH11,21.90422607421874,radiation FH11-12W/m2(avg),0.0,Uwind FH11m/s,0.2975406646728516,Vwind FH11m/s,0.7625093460083008,1.1870111088401798,0.0,21,135,171,23.44457137142844,-0.6462963889046316,2.273517265837972,130.2629439826382,-0.3231906052478847,1.8998954244543225,108.85598933744882,1.3227700557069264,0.42750685490769963,0.7969096764393772,0.0,0.0,0.0,0.0,0.0,1.999737549329218,0.0,0.0,0.0,295.0542260742187,295.0542260742187,21.90422607421874,0.0
12,2019-06-20 22:00:00,2019-06-20 22:00:00,2019,6,20,22,0.09673729977076533,temperature FH12,21.73610473632812,radiation FH12-13W/m2(avg),0.0,Uwind FH12m/s,0.056227684020996094,Vwind FH12m/s,0.07871818542480469,0.1402901696925432,0.0,22,150,171,23.44457137142844,-0.7920928433949715,2.4850263762246754,142.38152333636296,-0.4449821141209429,2.0319506153462643,116.42219443835151,1.3227700557069264,0.5886090158843457,0.9288517424563112,0.0,0.0,0.0,0.0,0.0,1.7800554634869807,0.0,0.0,0.0,294.8861047363281,294.8861047363281,21.736104736328116,0.0
13,2019-06-20 23:00:00,2019-06-20 23:00:00,2019,6,20,23,0.1275846896496158,temperature FH13,21.63933349609374,radiation FH13-14W/m2(avg),0.0,Uwind FH13m/s,0.12143898010253905,Vwind FH13m/s,0.03912067413330078,0.18502560856597558,0.0,23,165,171,23.44457137142844,-0.8837443261800684,2.6546002662405206,152.0973915498865,-0.5215434572473607,2.1194552486529092,121.43584061466215,1.3227700557069264,0.6898820679966745,1.118338199028611,0.0,0.0,0.0,0.0,0.0,1.69447878963789,0.0,0.0,0.0,294.7893334960937,294.7893334960937,21.63933349609374,0.0
14,2019-06-21 00:00:00,2019-06-21 00:00:00,2019,6,21,0,0.6938924659169936,temperature FH14,21.773092041015616,radiation FH14-15W/m2(avg),0.0,Uwind FH14m/s,0.5227909088134766,Vwind FH14m/s,0.456263542175293,1.0062953175512452,0.0,0,-180,172,23.449782846813658,-0.9149682402895167,2.726225534945746,156.20121715318635,-0.5475809990299444,2.150266881787617,123.20121715318635,1.3226238900485787,0.7242437110536722,0.9969992064673164,0.0,0.0,0.0,0.0,0.0,1.670927665332452,0.0,0.0,0.0,294.9230920410156,294.9230920410156,21.773092041015616,0.0
15,2019-06-21 01:00:00,2019-06-21 01:00:00,2019,6,21,1,0.1890720706727636,temperature FH15,21.56352783203124,radiation FH16-17W/m2(avg),0.0,Uwind FH15m/s,0.18604087829589844,Vwind FH15m/s,0.03372001647949219,0.2741957129427604,0.0,1,-165,172,23.449782846813658,-0.8837088594988183,2.6545244833058423,152.09304950757033,-0.5214683808167978,2.1193672596272526,121.43079921484856,1.3226238900485787,0.6897065383732469,0.9287112083261856,0.0,0.0,0.0,0.0,0.0,1.6946547326889274,0.0,0.0,0.0,294.7135278320312,294.7135278320312,21.56352783203124,0.0
16,2019-06-21 02:00:00,2019-06-21 02:00:00,2019,6,21,2,0.22820163784337627,temperature FH16,21.449147949218737,radiation FH17-18W/m2(avg),0.0,Uwind FH16m/s,0.22360801696777344,Vwind FH16m/s,0.04555702209472656,0.33094211408657215,0.0,2,-150,172,23.449782846813658,-0.7920609922690405,2.4849741973012613,142.3785337042718,-0.44491005795544236,2.031870155769964,116.4175844442081,1.3226238900485787,0.5884486715747657,0.7967889262659943,0.0,0.0,0.0,0.0,0.0,1.7802721653650841,0.0,0.0,0.0,294.5991479492187,294.5991479492187,21.44914794921874,0.0
17,2019-06-21 03:00:00,2019-06-21 03:00:00,2019,6,21,3,1.1016382097029014,temperature FH17,21.650716552734366,radiation FH18-19W/m2(avg),0.0,Uwind FH17m/s,1.1013107299804688,Vwind FH17m/s,0.026859283447265625,1.5976155189904868,0.0,3,-135,172,23.449782846813658,-0.6462702892966303,2.27348306364643,130.26098434141275,-0.32312335363026856,1.8998243598942874,108.85191763808585,1.3226238900485787,0.4273706669440085,0.6102226457972604,0.0,0.0,0.0,0.0,0.0,2.0000729815280396,0.0,0.0,0.0,294.80071655273434,294.80071655273434,21.650716552734366,0.0
18,2019-06-21 04:00:00,2019-06-21 04:00:00,2019,6,21,4,1.3316564909335418,temperature FH18,21.53029418945312,radiation FH19-20W/m2(avg),0.0,Uwind FH18m/s,1.1087284088134766,Vwind FH18m/s,0.737584114074707,1.931192161947247,0.0,4,-120,172,23.449782846813658,-0.45627214605862976,2.044597651945905,117.1468162588584,-0.16440783047899218,1.7359539693704273,99.46283587390806,1.3226238900485787,0.217449724302572,0.38172655061857397,0.0,0.0,0.0,0.0,0.0,2.7752458306232053,0.0,0.0,0.0,294.6802941894531,294.6802941894531,21.530294189453116,0.0
19,2019-06-21 05:00:00,2019-06-21 05:00:00,2019,6,21,5,1.182013481237311,temperature FH19,21.30006958007812,radiation FH20-21W/m2(avg),0.0,Uwind FH19m/s,0.5401830673217773,Vwind FH19m/s,1.0513601303100586,1.7141771814450577,0.0,5,-105,172,23.449782846813658,-0.23501462202993126,1.8080299382290106,103.59248469382125,0.02042031088543031,1.5503745964686009,88.82992104194894,1.3226238900485787,0.027008391019289073,0.12687227200871135,0.0,0.0,0.0,0.0,0.0,11.508866018176631,0.0,0.0,0.0,294.4500695800781,294.4500695800781,21.300069580078116,0.0
20,2019-06-21 06:00:00,2019-06-21 06:00:00,2019,6,21,6,0.6660116533097808,temperature FH20,21.170156249999987,radiation FH21-22W/m2(avg),15.625,Uwind FH20m/s,0.6518154144287109,Vwind FH20m/s,0.1367778778076172,0.9658620623218707,0.0,6,-90,172,23.449782846813658,0.0024239481722568576,1.5683723762489723,89.86111786397011,0.21876533807195972,1.3502473470806342,77.36347428645635,1.3226238900485787,0.2893442624485277,0.13697229211167417,0.015625,0.1140741660894516,0.015464583203936708,0.0001604167960632917,0.015625,0.011080129026013867,2.1972656250000053e-05,0.10132460188942599,0.014503685246980246,294.32015624999997,294.6614763094789,21.51147630947895,2.2763828251665332
21,2019-06-21 07:00:00,2019-06-21 07:00:00,2019,6,21,7,1.1548999145855456,temperature FH21,21.300496826171862,radiation FH22-23W/m2(avg),103.70481419563292,Uwind FH21m/s,0.5422658920288086,Vwind FH21m/s,1.0196771621704102,1.6748566000813034,0.0,7,-75,172,23.449782846813658,0.23986251837444475,1.3285720940695782,76.12157376904462,0.41711036525848894,1.1405327554643894,65.34771328453589,1.3226238900485787,0.5516801338777663,0.3918265707215372,0.10370481419563292,0.26467019325581603,0.10081130992142272,0.0028935042742102013,0.10370481419563292,0.5750576786213373,0.0011337518571318936,0.16703697070413598,0.09633130599222868,294.45049682617184,296.7174935605223,23.567493560522337,15.03990812391145
