index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
134846,130.375,33.6000000000008,-0.5557584762573242,-1.4715347290039062,-2.363959312438965,-2.545867919921875,-2.5665149688720703,-2.2399396896362305,-1.9459924697875977,-1.959991455078125,-1.6089286804199219,-1.4307003021240234,-1.105565071105957,-0.7625093460083008,-0.07871818542480469,-0.03912067413330078,-0.45626354217529297,0.03372001647949219
