index,lons,lats,Pressure reduced to MSL0 hPa,Pressure reduced to MSL1 hPa,Pressure reduced to MSL2 hPa,Pressure reduced to MSL3 hPa,Pressure reduced to MSL4 hPa,Pressure reduced to MSL5 hPa,Pressure reduced to MSL6 hPa,Pressure reduced to MSL7 hPa,Pressure reduced to MSL8 hPa,Pressure reduced to MSL9 hPa,Pressure reduced to MSL10 hPa,Pressure reduced to MSL11 hPa,Pressure reduced to MSL12 hPa,Pressure reduced to MSL13 hPa,Pressure reduced to MSL14 hPa,Pressure reduced to MSL15 hPa,Pressure reduced to MSL16 hPa,Pressure reduced to MSL17 hPa
134846,130.375,33.6000000000008,1007.77197265625,1007.2020263671875,1006.8497314453125,1006.72509765625,1006.919921875,1007.099365234375,1007.2296142578125,1007.3696899414062,1007.0802001953125,1007.0603637695312,1006.8228759765625,1006.5780639648438,1006.2655639648438,1006.1255493164062,1006.075439453125,1006.1185913085938,1006.1615600585938,1005.860107421875
