index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
134846,130.375,33.6000000000008,0.3695058822631836,0.6059503555297852,1.1958789825439453,0.9644317626953125,1.2338085174560547,1.372786521911621,1.0873517990112305,0.7374000549316406,0.9083614349365234,1.1621618270874023,0.4712200164794922,0.29754066467285156,0.056227684020996094,0.12143898010253906,0.5227909088134766,0.18604087829589844
