index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5
134846,130.375,33.6000000000008,22.21922851562499,22.09746337890624,21.959981689453116,21.98698974609374,21.94798828124999,21.814718017578116
