index,lons,lats,Pressure reduced to MSL0 hPa,Pressure reduced to MSL1 hPa,Pressure reduced to MSL2 hPa,Pressure reduced to MSL3 hPa,Pressure reduced to MSL4 hPa,Pressure reduced to MSL5 hPa,Pressure reduced to MSL6 hPa,Pressure reduced to MSL7 hPa,Pressure reduced to MSL8 hPa,Pressure reduced to MSL9 hPa,Pressure reduced to MSL10 hPa,Pressure reduced to MSL11 hPa,Pressure reduced to MSL12 hPa,Pressure reduced to MSL13 hPa,Pressure reduced to MSL14 hPa,Pressure reduced to MSL15 hPa
134846,130.375,33.6000000000008,1007.40673828125,1007.2302856445312,1007.8063354492188,1007.7970581054688,1007.3450317382812,1007.0370483398438,1006.860595703125,1006.5075073242188,1006.4429931640625,1006.8046875,1007.2684326171875,1007.481689453125,1007.7426147460938,1008.2202758789062,1008.5744018554688,1008.2064208984375
