index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s
134846,130.375,33.6000000000008,1.1734962463378906,0.8909158706665039,0.12714481353759766,-0.7314672470092773,-0.8646926879882812,-0.9792032241821289
