index,lons,lats,radiation FH0-1W/m2(avg),radiation FH1-2W/m2(avg),radiation FH2-3W/m2(avg),radiation FH3-4W/m2(avg),radiation FH4-5W/m2(avg),radiation FH5-6W/m2(avg),radiation FH6-7W/m2(avg),radiation FH7-8W/m2(avg),radiation FH8-9W/m2(avg),radiation FH9-10W/m2(avg),radiation FH10-11W/m2(avg),radiation FH11-12W/m2(avg)
134846,130.375,33.6000000000008,0.0,0.0,0.0,0.0,0.0,18.0,89.34380400180817,225.67101573944092,336.4595670700073,453.2128200531006,544.3705673217773,535.038610458374
