index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s
135328,130.4375,33.5500000000008,-0.49883270263671875,0.04620361328125,-0.3366670608520508,-1.1554985046386719,-1.1547117233276367,-1.0821714401245117
