index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
135328,130.4375,33.5500000000008,-0.3388671875,-0.17152976989746094,0.28369903564453125,0.7102184295654297,1.3223915100097656,1.1605510711669922,1.0703201293945312,0.7464466094970703,0.05780982971191406,0.4048748016357422,-0.5523910522460938,-0.1784954071044922,0.027803421020507812,-0.2513313293457031,-0.0077342987060546875,-0.5321521759033203
