index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s
135328,130.4375,33.5500000000008,1.0582513809204102,0.8477849960327148,0.696131706237793,0.6015186309814453,0.39510440826416016,0.005772590637207031,0.0423583984375,0.29247570037841797,0.1518726348876953,0.43682289123535156,0.5527315139770508,0.6357641220092773
