index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
135328,130.4375,33.5500000000008,-0.17492389678955078,-0.08476638793945312,-0.7053995132446289,-1.0428199768066406,-0.965693473815918,-1.3773107528686523,-1.2283649444580078,-0.8259925842285156,-0.38187503814697266,0.24956512451171875,-0.5518827438354492,-0.8746662139892578,-0.9498062133789062,-0.7057933807373047,0.20859146118164062,0.3847465515136719
