index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s
135328,130.4375,33.5500000000008,0.29953575134277344,0.6407394409179688,-0.02808380126953125,-0.1328125,0.024492263793945312,0.5744190216064453
