index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27
135328,130.4375,33.5500000000008,16.230367431640616,16.145650634765616,15.733327636718741,15.348317871093741,14.786702880859366,14.005574951171866,13.259786376953116,12.738088378906241,12.252675781249991,11.660634765624991,11.115499267578116,10.612996826171866
