index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
135328,130.4375,33.5500000000008,15.224294433593741,14.229116210937491,13.950124511718741,13.566793212890616,13.224691162109366,12.805715332031241,12.468526611328116,11.543996582031241,11.289876708984366,10.923757324218741,11.935079345703116,14.401693115234366,17.144735107421866,19.23369384765624,20.402242431640616,20.516072998046866
