index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
135328,130.4375,33.5500000000008,0.4625816345214844,1.1463308334350586,0.752018928527832,0.339599609375,0.30017662048339844,0.2165813446044922,0.04372406005859375,0.14455604553222656,-0.2013111114501953,-0.4587593078613281,-0.7619361877441406,-1.1913471221923828,-1.3664703369140625,-1.6756305694580078,-1.5029945373535156,-0.9634189605712891,-0.6836147308349609,-0.6678981781005859
