index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
135328,130.4375,33.5500000000008,-0.9556121826171875,-0.31662559509277344,-0.6628932952880859,-0.9872417449951172,-0.7670516967773438,-0.7419795989990234,-0.5579128265380859,-0.23596954345703125,-0.2280139923095703,-0.1760082244873047,0.35480499267578125,1.0342941284179688,1.0092964172363281,0.8095703125,0.3844146728515625,-0.23487281799316406,-0.4013652801513672,-0.4340343475341797
