index,lons,lats,radiation FH16-17W/m2(avg),radiation FH17-18W/m2(avg),radiation FH18-19W/m2(avg),radiation FH19-20W/m2(avg),radiation FH20-21W/m2(avg),radiation FH21-22W/m2(avg),radiation FH22-23W/m2(avg),radiation FH23-24W/m2(avg),radiation FH24-25W/m2(avg),radiation FH25-26W/m2(avg),radiation FH26-27W/m2(avg),radiation FH27-28W/m2(avg)
135328,130.4375,33.5500000000008,396.12274169921875,386.25780868530273,352.6945114135742,279.4421043395996,183.96849822998047,88.84657496213913,18.75,0.0,0.0,0.0,0.0,0.0
