index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s
135328,130.4375,33.5500000000008,-0.47687721252441406,0.4591026306152344,1.5363178253173828,1.7995271682739258,1.3638029098510742,1.3957414627075195
