index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s
135328,130.4375,33.5500000000008,-2.093205451965332,-2.427821159362793,-2.510420799255371,-2.322340965270996,-2.3355226516723633,-1.9914169311523438,-1.5455961227416992,-1.4074602127075195,-1.3486604690551758,-0.8321619033813477,-0.8704061508178711,-0.9102983474731445
