index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
135328,130.4375,33.5500000000008,1.1089763641357422,0.7348213195800781,0.9736328125,0.7976341247558594,0.6373043060302734,0.6089191436767578,0.7920989990234375,0.2906913757324219,-0.06148719787597656,-0.34473228454589844,-0.15650367736816406,-0.47482872009277344,-0.45023536682128906,0.14032936096191406,1.2370948791503906,1.1989879608154297
