index,lons,lats,temperature FH40,temperature FH41,temperature FH42,temperature FH43,temperature FH44,temperature FH45,temperature FH46,temperature FH47,temperature FH48,temperature FH49,temperature FH50,temperature FH51
134846,130.375,33.6000000000008,19.508077392578116,19.349202880859366,19.076070556640616,18.714864501953116,18.425985107421866,18.37248779296874,19.27220703124999,20.912374267578116,21.648336181640616,21.776632080078116,22.27611328124999,22.57262207031249
