index,lons,lats,temperature FH34,temperature FH35,temperature FH36,temperature FH37,temperature FH38,temperature FH39
134846,130.375,33.6000000000008,21.15941406249999,21.05376220703124,20.616475830078116,20.404195556640616,19.98393798828124,19.510274658203116
