index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,21.63365722656249,22.03929687499999,22.568197021484366,22.79344726562499,22.823018798828116,22.85191894531249,22.70512939453124,22.38182617187499,22.04973388671874,21.675496826171866,21.082723388671866,20.77037597656249,20.30260253906249,20.013448486328116,19.753133544921866,19.31303955078124
