index,lons,lats,Uwind FH34m/s,Uwind FH35m/s,Uwind FH36m/s,Uwind FH37m/s,Uwind FH38m/s,Uwind FH39m/s
134846,130.375,33.6000000000008,0.34071922302246094,-1.2216968536376953,-1.2035446166992188,-1.2235498428344727,-1.6769418716430664,-1.8991374969482422
