index,lons,lats,Uwind FH40m/s,Uwind FH41m/s,Uwind FH42m/s,Uwind FH43m/s,Uwind FH44m/s,Uwind FH45m/s,Uwind FH46m/s,Uwind FH47m/s,Uwind FH48m/s,Uwind FH49m/s,Uwind FH50m/s,Uwind FH51m/s
134846,130.375,33.6000000000008,-2.113534927368164,-1.8820991516113281,-1.6930389404296875,-1.5357446670532227,-1.8828201293945312,-2.0378246307373047,-1.5858469009399414,-0.787144660949707,0.5994472503662109,1.2455902099609375,0.71270751953125,0.4179677963256836
