index,lons,lats,radiation FH40-41W/m2(avg),radiation FH41-42W/m2(avg),radiation FH42-43W/m2(avg),radiation FH43-44W/m2(avg),radiation FH44-45W/m2(avg),radiation FH45-46W/m2(avg),radiation FH46-47W/m2(avg),radiation FH47-48W/m2(avg),radiation FH48-49W/m2(avg),radiation FH49-50W/m2(avg),radiation FH50-51W/m2(avg),radiation FH51-52W/m2(avg)
134846,130.375,33.6000000000008,750.4599609375,645.0558280944824,661.5656585693359,514.8115825653076,328.5977592468262,142.85587239265442,33.5625,0.140625,0.0,0.0,0.0,0.0
