index,lons,lats,temperature FH34,temperature FH35,temperature FH36,temperature FH37,temperature FH38,temperature FH39
134846,130.375,33.6000000000008,17.73521972656249,19.06804443359374,19.73363281249999,20.46495605468749,20.72826171874999,20.63237548828124
