index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,19.116353759765616,20.11772705078124,20.150838623046866,19.72636962890624,19.73161865234374,19.73064208984374,19.589376220703116,19.41161132812499,19.30302978515624,18.90691162109374,18.32292724609374,18.134053955078116,17.893514404296866,17.77129150390624,17.494466552734366,17.268270263671866
