index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
134846,130.375,33.6000000000008,-2.527958869934082,-1.53350830078125,-0.5495367050170898,-2.2861337661743164,-2.6999731063842773,-1.5369548797607422,-0.4815549850463867,-0.26581859588623047,1.127492904663086,1.2148113250732422,-0.3817434310913086,-0.35646724700927734,-1.0227012634277344,0.3555946350097656,0.9835643768310547,1.1702604293823242,1.0423707962036133,1.244603157043457
