index,lons,lats,temperature FH40,temperature FH41,temperature FH42,temperature FH43,temperature FH44,temperature FH45,temperature FH46,temperature FH47,temperature FH48,temperature FH49,temperature FH50,temperature FH51
134846,130.375,33.6000000000008,16.913717041015616,16.900167236328116,16.87230468749999,16.94164062499999,16.985006103515616,16.97844482421874,17.72527099609374,19.010152587890616,19.643453369140616,20.472310791015616,20.836812744140616,20.654561767578116
