index,lons,lats,Uwind FH34m/s,Uwind FH35m/s,Uwind FH36m/s,Uwind FH37m/s,Uwind FH38m/s,Uwind FH39m/s
134846,130.375,33.6000000000008,-1.4183893203735352,-1.0522775650024414,-0.5051689147949219,0.4867134094238281,0.9605178833007812,1.1282548904418945
