index,lons,lats,Vwind FH40m/s,Vwind FH41m/s,Vwind FH42m/s,Vwind FH43m/s,Vwind FH44m/s,Vwind FH45m/s,Vwind FH46m/s,Vwind FH47m/s,Vwind FH48m/s,Vwind FH49m/s,Vwind FH50m/s,Vwind FH51m/s
134846,130.375,33.6000000000008,-2.4819555282592773,-2.2252063751220703,-1.9872360229492188,-1.8669071197509766,-1.0646791458129883,-0.1608734130859375,0.6052761077880859,0.9570798873901367,1.200469970703125,0.21105384826660156,0.21196651458740234,0.510833740234375
