index,lons,lats,temperature FH40,temperature FH41,temperature FH42,temperature FH43,temperature FH44,temperature FH45,temperature FH46,temperature FH47,temperature FH48,temperature FH49,temperature FH50,temperature FH51
134846,130.375,33.6000000000008,20.495443115234366,20.377767333984366,20.495137939453116,20.339986572265616,19.97240234374999,19.55229736328124,19.322835693359366,19.17387939453124,19.135396728515616,18.47453857421874,18.57304931640624,18.603353271484366
