index,lons,lats,temperature FH34,temperature FH35,temperature FH36,temperature FH37,temperature FH38,temperature FH39
134846,130.375,33.6000000000008,18.889913330078116,18.24944091796874,17.787618408203116,17.370198974609366,17.06639648437499,17.017965087890616
