index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
134846,130.375,33.6000000000008,0.10318756103515625,0.04822731018066406,-0.2749443054199219,0.2005605697631836,-0.19324588775634766,0.6956825256347656,0.8381338119506836,0.1834859848022461,-0.19959735870361328,-1.4907140731811523,-1.7584457397460938,-2.3254518508911133,-2.7904767990112305,-2.540066719055176,-2.636699676513672,-2.739802360534668,-2.5391035079956055,-1.8631935119628906
