index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
134846,130.375,33.6000000000008,2.54166316986084,1.7196083068847656,0.4333381652832031,-1.942549705505371,-2.891087532043457,-1.8006057739257812,-0.2629833221435547,1.1874065399169922,1.2593803405761719,0.5404186248779297,1.1878166198730469,1.0076255798339844,0.7449836730957031,0.8220462799072266,0.7953090667724609,0.4300374984741211,0.4864931106567383,0.3199291229248047
