index,lons,lats,Vwind FH40m/s,Vwind FH41m/s,Vwind FH42m/s,Vwind FH43m/s,Vwind FH44m/s,Vwind FH45m/s,Vwind FH46m/s,Vwind FH47m/s,Vwind FH48m/s,Vwind FH49m/s,Vwind FH50m/s,Vwind FH51m/s
134846,130.375,33.6000000000008,-3.148496627807617,-3.1585874557495117,-2.7912473678588867,-1.6973199844360352,-0.5281705856323242,-0.3823270797729492,-0.7778635025024414,1.6784076690673828,1.0218133926391602,0.7265634536743164,0.27144527435302734,0.1404428482055664
