index,lons,lats,temperature FH40,temperature FH41,temperature FH42,temperature FH43,temperature FH44,temperature FH45,temperature FH46,temperature FH47,temperature FH48,temperature FH49,temperature FH50,temperature FH51
134846,130.375,33.6000000000008,15.512593994140616,15.389180908203116,15.032613525390616,14.885885009765616,14.808004150390616,14.903585205078116,15.243551025390616,15.572194824218741,15.926137695312491,16.36314941406249,16.920186767578116,17.397237548828116
