index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
134846,130.375,33.6000000000008,15.625875244140616,15.429342041015616,14.329732666015616,13.352834472656241,12.675283203124991,12.656209716796866,12.707631835937491,13.155416259765616,13.788381347656241,15.319753417968741,16.13292480468749,16.604940185546866,17.536336669921866,18.169332275390616,18.272603759765616,18.105123291015616,17.61168457031249,17.20323730468749
