index,lons,lats,radiation FH40-41W/m2(avg),radiation FH41-42W/m2(avg),radiation FH42-43W/m2(avg),radiation FH43-44W/m2(avg),radiation FH44-45W/m2(avg),radiation FH45-46W/m2(avg),radiation FH46-47W/m2(avg),radiation FH47-48W/m2(avg),radiation FH48-49W/m2(avg),radiation FH49-50W/m2(avg),radiation FH50-51W/m2(avg),radiation FH51-52W/m2(avg)
134846,130.375,33.6000000000008,561.6109085083008,503.29845428466797,499.7993469238281,355.5544013977051,291.10478019714355,216.0881233215332,60.375,0.125,0.0,0.0,0.0,0.0
