index,lons,lats,Uwind FH34m/s,Uwind FH35m/s,Uwind FH36m/s,Uwind FH37m/s,Uwind FH38m/s,Uwind FH39m/s
134846,130.375,33.6000000000008,-1.5880918502807617,-0.6798896789550781,-0.5368242263793945,-0.30310916900634766,0.3188953399658203,1.0427122116088867
