index,lons,lats,temperature FH40,temperature FH41,temperature FH42,temperature FH43,temperature FH44,temperature FH45,temperature FH46,temperature FH47,temperature FH48,temperature FH49,temperature FH50,temperature FH51
134846,130.375,33.6000000000008,18.27281738281249,18.54448486328124,18.87260986328124,18.749715576171866,18.655843505859366,18.25121093749999,17.537923583984366,17.161397705078116,16.719686279296866,16.61980224609374,16.60796142578124,16.559102783203116
