index,lons,lats,Vwind FH40m/s,Vwind FH41m/s,Vwind FH42m/s,Vwind FH43m/s,Vwind FH44m/s,Vwind FH45m/s,Vwind FH46m/s,Vwind FH47m/s,Vwind FH48m/s,Vwind FH49m/s,Vwind FH50m/s,Vwind FH51m/s
134846,130.375,33.6000000000008,-0.4795646667480469,-0.21657371520996094,0.8881559371948242,0.6734962463378906,0.9053077697753906,0.42834949493408203,-0.17693138122558594,0.1499166488647461,-0.10896492004394531,-0.9177446365356445,-0.4742889404296875,-1.4191102981567383
