index,lons,lats,Vwind FH34m/s,Vwind FH35m/s,Vwind FH36m/s,Vwind FH37m/s,Vwind FH38m/s,Vwind FH39m/s
134846,130.375,33.6000000000008,-1.0908660888671875,0.3548917770385742,0.8134555816650391,0.1656494140625,0.7933673858642578,-0.0016918182373046875
