index,lons,lats,Uwind FH40m/s,Uwind FH41m/s,Uwind FH42m/s,Uwind FH43m/s,Uwind FH44m/s,Uwind FH45m/s,Uwind FH46m/s,Uwind FH47m/s,Uwind FH48m/s,Uwind FH49m/s,Uwind FH50m/s,Uwind FH51m/s
134846,130.375,33.6000000000008,1.2478256225585938,0.4651222229003906,0.8295497894287109,0.7816648483276367,1.0749273300170898,2.129018783569336,1.4838647842407227,0.8807287216186523,-0.04242134094238281,-0.4181509017944336,-0.6002187728881836,-1.038614273071289
