index,lons,lats,temperature FH34,temperature FH35,temperature FH36,temperature FH37,temperature FH38,temperature FH39
134846,130.375,33.6000000000008,17.16460205078124,16.647725830078116,16.212667236328116,15.866292724609366,15.788259277343741,15.641378173828116
