index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,17.649984130859366,17.277242431640616,17.02794433593749,17.09959960937499,16.994161376953116,15.886312255859366,15.174245605468741,14.558156738281241,13.873006591796866,13.256032714843741,13.017324218749991,13.122182617187491,13.713460693359366,15.018911132812491,15.944020996093741,17.168538818359366
