index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
134846,130.375,33.6000000000008,1.472407341003418,1.7554397583007812,0.04049205780029297,-0.25330448150634766,1.7396430969238281,2.066242218017578,-0.02232074737548828,1.411149024963379,1.7784357070922852,2.164536476135254,0.34584999084472656,-0.6323814392089844,-0.5508966445922852,-0.6591987609863281,-1.7908649444580078,-2.802128791809082,-3.3292598724365234,-2.689208984375
